Code ECTS;Date;Promo;Matière;Enseignant;Horaire;Duree;†salle
5CLD;jeudi 11 fÈvrier 2016;5;Microsoft Azure Training for Infrastructure Services;;16:00;2;
5CLD;vendredi 12 fÈvrier 2016;5;Microsoft Azure Training for Infrastructure Services;;09:00;2;
5CLD;vendredi 12 fÈvrier 2016;5;Microsoft Azure Training for Infrastructure Services;;11:00;2;
5CLD;vendredi 12 fÈvrier 2016;5;Microsoft Azure Training for Infrastructure Services;;14:00;2;
5CLD;vendredi 12 fÈvrier 2016;5;Microsoft Azure Training for Infrastructure Services;;16:00;2;
5CLD;mercredi 17 fÈvrier 2016;5;Microsoft Azure Training for Infrastructure Services;;09:00;2;
5CLD;mercredi 17 fÈvrier 2016;5;Microsoft Azure Training for Infrastructure Services;;11:00;2;
5CLD;mercredi 17 fÈvrier 2016;5;Microsoft Azure Training for Infrastructure Services;;14:00;2;
5CLD;mercredi 17 fÈvrier 2016;5;Microsoft Azure Training for Infrastructure Services;;16:00;2;
5EMI;jeudi 18 fÈvrier 2016;5;Emotional Intelligence: Achieving Leadership Success SOE (Duree 10')(selon planning regional);TEBOUL;09:00;2;
5EMI;jeudi 18 fÈvrier 2016;5;Emotional Intelligence: Achieving Leadership Success SOE (Duree 10')(selon planning regional);TEBOUL;11:00;2;
5ORC;jeudi 18 fÈvrier 2016;5;Datawarehouse TP (Duree 2H);CAMPUS;14:00;2;
5MGT;jeudi 18 fÈvrier 2016;5;IT Management 5 / IT Performance QCM (Duree 2H);CAMPUS;16:00;2;
5DAT;vendredi 19 fÈvrier 2016;5;Big Data & Data Management SOE (Duree 10') (selon planning regional);;09:00;2;
5DAT;vendredi 19 fÈvrier 2016;5;Big Data & Data Management SOE (Duree 10') (selon planning regional);;11:00;2;
5ENG;vendredi 19 fÈvrier 2016;5;English Language† QCM† (SGES1);CAMPUS;14:00;2;
5EMI;vendredi 19 fÈvrier 2016;5;Emotional Intelligence: Achieving Leadership Success QCM (Duree 2H);CAMPUS;16:00;2;
5BCP;mercredi 9 mars 2016;5;Disaster Recovery Planning: Ensuring Business Continuity;MARGUERITE;09:00;2;
5BCP;mercredi 9 mars 2016;5;Disaster Recovery Planning: Ensuring Business Continuity;MARGUERITE;11:00;2;
5BCP;mercredi 9 mars 2016;5;Disaster Recovery Planning: Ensuring Business Continuity;MARGUERITE;14:00;2;
5BCP;mercredi 9 mars 2016;5;Disaster Recovery Planning: Ensuring Business Continuity;MARGUERITE;16:00;2;
5BCP;jeudi 10 mars 2016;5;Disaster Recovery Planning: Ensuring Business Continuity;MARGUERITE;09:00;2;
5BCP;jeudi 10 mars 2016;5;Disaster Recovery Planning: Ensuring Business Continuity;MARGUERITE;11:00;2;
5BCP;jeudi 10 mars 2016;5;Disaster Recovery Planning: Ensuring Business Continuity;MARGUERITE;14:00;2;
5BCP;jeudi 10 mars 2016;5;Disaster Recovery Planning: Ensuring Business Continuity;MARGUERITE;16:00;2;
5BCP;vendredi 11 mars 2016;5;Disaster Recovery Planning: Ensuring Business Continuity;MARGUERITE;09:00;2;
5BCP;vendredi 11 mars 2016;5;Disaster Recovery Planning: Ensuring Business Continuity;MARGUERITE;11:00;2;
5BCP;vendredi 11 mars 2016;5;Disaster Recovery Planning: Ensuring Business Continuity;MARGUERITE;14:00;2;
5BCP;vendredi 11 mars 2016;5;Disaster Recovery Planning: Ensuring Business Continuity;MARGUERITE;16:00;2;
5BCP;mercredi 16 mars 2016;5;Disaster Recovery Planning: Ensuring Business Continuity;MARGUERITE;09:00;2;
5BCP;mercredi 16 mars 2016;5;Disaster Recovery Planning: Ensuring Business Continuity;MARGUERITE;11:00;2;
5SJF;mercredi 16 mars 2016;5;SUPINFO Job Forum M.Sc.2;CAMPUS;14:00;2;
5SJF;mercredi 16 mars 2016;5;SUPINFO Job Forum M.Sc.2;CAMPUS;16:00;2;
5BCP;jeudi 17 mars 2016;5;Disaster Recovery Planning: Ensuring Business Continuity;MARGUERITE;09:00;2;
5BCP;jeudi 17 mars 2016;5;Disaster Recovery Planning: Ensuring Business Continuity;MARGUERITE;11:00;2;
5LAW;jeudi 17 mars 2016;5;IT Contract Law;NANI;14:00;2;
5LAW;jeudi 17 mars 2016;5;IT Contract Law;NANI;16:00;2;
5LAW;vendredi 18 mars 2016;5;IT Contract Law;NANI;09:00;2;
5LAW;vendredi 18 mars 2016;5;IT Contract Law;NANI;11:00;2;
5LAW;vendredi 18 mars 2016;5;IT Contract Law;NANI;14:00;2;
5LAW;vendredi 18 mars 2016;5;IT Contract Law;NANI;16:00;2;
5LAW;mercredi 23 mars 2016;5;IT Contract Law;NANI;09:00;2;
5LAW;mercredi 23 mars 2016;5;IT Contract Law;NANI;11:00;2;
5LAW;mercredi 23 mars 2016;5;IT Contract Law;NANI;14:00;2;
5LAW;mercredi 23 mars 2016;5;IT Contract Law;NANI;16:00;2;
5CLD;jeudi 24 mars 2016;5;Microsoft Azure Training for Infrastructure Services QCM (Duree 2 heures);;14:00;2;
5BCP;vendredi 25 mars 2016;5;Disaster Recovery Planning: Ensuring Business Continuity SOE (Duree 10') (selon planning regional);MARGUERITE;09:00;2;
5BCP;vendredi 25 mars 2016;5;Disaster Recovery Planning: Ensuring Business Continuity SOE (Duree 10') (selon planning regional);MARGUERITE;11:00;2;
5BCP;vendredi 25 mars 2016;5;Disaster Recovery Planning: Ensuring Business Continuity QCM (Duree 2H);CAMPUS;14:00;2;
5LAW;mercredi 30 mars 2016;5;IT Contract Law SOE (Duree 10') (selon planning regional);NANI;09:00;2;
5LAW;mercredi 30 mars 2016;5;IT Contract Law SOE (Duree 10') (selon planning regional);NANI;11:00;2;
5LAW;mercredi 30 mars 2016;5;IT Contract Law QCM (Duree 2H);CAMPUS;14:00;2;
5ENG;mercredi 30 mars 2016;5;English Language† QCM† (SGES2);CAMPUS;16:00;2;
5CLD;jeudi 31 mars 2016;5;Microsoft Azure Training for Infrastructure Services SOE (Duree 10')(selon planing regional);;14:00;2;
5CLD;jeudi 31 mars 2016;5;Microsoft Azure Training for Infrastructure Services SOE (Duree 10')(selon planing regional);;16:00;2;
5TGF;mardi 7 juin 2016;5;Preparing for TOGAF Accreditation;;09:00;2;
5TGF;mardi 7 juin 2016;5;Preparing for TOGAF Accreditation;;11:00;2;
5TGF;mardi 7 juin 2016;5;Preparing for TOGAF Accreditation;;14:00;2;
5TGF;mardi 7 juin 2016;5;Preparing for TOGAF Accreditation;;16:00;2;
5TGF;mercredi 8 juin 2016;5;Preparing for TOGAF Accreditation;;09:00;2;
5TGF;mercredi 8 juin 2016;5;Preparing for TOGAF Accreditation;;11:00;2;
5TGF;mercredi 8 juin 2016;5;Preparing for TOGAF Accreditation;;14:00;2;
5TGF;mercredi 8 juin 2016;5;Preparing for TOGAF Accreditation;;16:00;2;
5TGF;jeudi 9 juin 2016;5;Preparing for TOGAF Accreditation;;09:00;2;
5TGF;jeudi 9 juin 2016;5;Preparing for TOGAF Accreditation;;11:00;2;
5TGF;jeudi 9 juin 2016;5;Preparing for TOGAF Accreditation;;14:00;2;
5TGF;jeudi 9 juin 2016;5;Preparing for TOGAF Accreditation;;16:00;2;
5TGF;vendredi 10 juin 2016;5;Preparing for TOGAF Accreditation;;09:00;2;
5TGF;vendredi 10 juin 2016;5;Preparing for TOGAF Accreditation;;11:00;2;
5TGF;vendredi 10 juin 2016;5;Preparing for TOGAF Accreditation;;14:00;2;
5TGF;vendredi 10 juin 2016;5;Preparing for TOGAF Accreditation;;16:00;2;
5BIS;mercredi 15 juin 2016;5;Advanced BI;;09:00;2;
5BIS;mercredi 15 juin 2016;5;Advanced BI;;11:00;2;
5BIS;mercredi 15 juin 2016;5;Advanced BI;;14:00;2;
5BIS;mercredi 15 juin 2016;5;Advanced BI;;16:00;2;
5BIS;jeudi 16 juin 2016;5;Advanced BI;;09:00;2;
5BIS;jeudi 16 juin 2016;5;Advanced BI;;11:00;2;
5BIS;jeudi 16 juin 2016;5;Advanced BI;;14:00;2;
5BIS;jeudi 16 juin 2016;5;Advanced BI;;16:00;2;
5BIS;vendredi 17 juin 2016;5;Advanced BI;;09:00;2;
5BIS;vendredi 17 juin 2016;5;Advanced BI;;11:00;2;
5BIS;vendredi 17 juin 2016;5;Advanced BI;;14:00;2;
5BIS;vendredi 17 juin 2016;5;Advanced BI;;16:00;2;
5VTZ;mercredi 22 juin 2016;5;Virtualization and IS Urbanization;MARGUERITE;09:00;2;
5VTZ;mercredi 22 juin 2016;5;Virtualization and IS Urbanization;MARGUERITE;11:00;2;
5VTZ;mercredi 22 juin 2016;5;Virtualization and IS Urbanization;MARGUERITE;14:00;2;
5VTZ;mercredi 22 juin 2016;5;Virtualization and IS Urbanization;MARGUERITE;16:00;2;
5VTZ;jeudi 23 juin 2016;5;Virtualization and IS Urbanization;MARGUERITE;09:00;2;
5VTZ;jeudi 23 juin 2016;5;Virtualization and IS Urbanization;MARGUERITE;11:00;2;
5VTZ;jeudi 23 juin 2016;5;Virtualization and IS Urbanization;MARGUERITE;14:00;2;
5VTZ;jeudi 23 juin 2016;5;Virtualization and IS Urbanization;MARGUERITE;16:00;2;
5VTZ;vendredi 24 juin 2016;5;Virtualization and IS Urbanization;MARGUERITE;09:00;2;
5VTZ;vendredi 24 juin 2016;5;Virtualization and IS Urbanization;MARGUERITE;11:00;2;
5VTZ;vendredi 24 juin 2016;5;Virtualization and IS Urbanization;MARGUERITE;14:00;2;
5VTZ;vendredi 24 juin 2016;5;Virtualization and IS Urbanization;MARGUERITE;16:00;2;
5BIS;mardi 28 juin 2016;5;Advanced BI SOE (Duree 10') (selon planning regional);;14:00;2;
5BIS;mardi 28 juin 2016;5;Advanced BI SOE (Duree 10') (selon planning regional);;16:00;2;
5VTZ;mercredi 29 juin 2016;5;Virtualization and IS Urbanization SOE (Duree 10') (selon planning regional);MARGUERITE;09:00;2;
5VTZ;mercredi 29 juin 2016;5;Virtualization and IS Urbanization SOE (Duree 10') (selon planning regional);MARGUERITE;11:00;2;
5VTZ;mercredi 29 juin 2016;5;Virtualization and IS Urbanization Soutenance Mini Projet (5 etudiants - Duree 20') (selon planning regional);MARGUERITE;14:00;2;
5VTZ;mercredi 29 juin 2016;5;Virtualization and IS Urbanization Soutenance Mini Projet (5 etudiants - Duree 20') (selon planning regional);MARGUERITE;16:00;2;
